2015-01, (Capital Market, Seattle, $17669), (Super Express, San Luis Obispo, $14689), (Cornerstone Mart, Fort Wayne, $14128), (Capital Outlet, Santa Ana, $10849), (Premier Place, Los Angeles, $3369), (Super Express, Houston, $3124), (Beacon Depot, Fremont, $2658), (Apex Zone, Omaha, $1889), (Choice Center, Glendale, $1769), (Liberty Source, Gilbert, $1749)
2021-06, (Apex Zone, Omaha, $16695), (Keystone Place, Birmingham, $13479), (Crown Outlet, Chicago, $8093), (Summit Gallery, Pittsburgh, $7541), (United Depot, Buffalo, $4722), (Metro Store, El Paso, $3329), (Elite Shop, Durham, $2799), (Beacon Zone, San Bernardino, $2550), (Liberty Source, Gilbert, $2499), (Value Gallery, Lincoln, $2199)
2021-07, (Diamond Plaza, Chicago, $16530), (Capital Shop, Kansas City, $13454), (Beacon Zone, San Bernardino, $7119), (Sterling Market, Charlotte, $5995), (Liberty Source, Mesa, $5454), (Elite Shop, Durham, $4449), (Summit Gallery, Pittsburgh, $3238), (Keystone Place, Birmingham, $2719), (Royal Warehouse, Glendale, $2559), (Pacific Center, Omaha, $1659)
2021-08, (Capital Market, Seattle, $32339), (Metro Store, El Paso, $11193), (Premier Place, Los Angeles, $7996), (Liberty Center, Memphis, $6063), (Keystone Place, Birmingham, $4739), (Heritage Express, Portland, $4639), (Crown Zone, Lexington, $4542), (Liberty Warehouse, Mesa, $3019), (United Depot, Buffalo, $2799), (National Exchange, Yonkers, $2586)
2021-09, (Beacon Source, Cincinnati, $4899), (Sterling Market, Charlotte, $4499), (United Gallery, Yonkers, $3599), (Cornerstone Direct, Anchorage, $2999), (Diamond Express, Lubbock, $2039), (Diamond World, Norfolk, $1499), (Super Express, San Luis Obispo, $1455), (Beacon Hub, Garland, $1358), (Metro Mart, New York, $1299), (Choice Gallery, Dallas, $1199)
2021-10, (Super Hub, Minneapolis, $4419), (Value Gallery, Lincoln, $2370), (National Exchange, Yonkers, $2099), (Capital Outlet, Santa Ana, $1809), (Cornerstone Center, Raleigh, $1769), (Beacon Hub, Garland, $1484), (Beacon Shop, Arlington, $1249), (Atlantic Hub, Tucson, $1159), (Capital Market, Seattle, $649), (Cornerstone Direct, Anchorage, $599)
2021-11, (City Place, Pittsburgh, $12799), (Diamond Plaza, Chicago, $8995), (Keystone Place, Birmingham, $8378), (United Gallery, Yonkers, $7128), (Atlantic Hub, Tucson, $2899), (Super Hub, Minneapolis, $2089), (Liberty Warehouse, Jacksonville, $1219), (Super Express, Houston, $792), (United Depot, Buffalo, $629)
2021-12, (Apex Plaza, Boston, $26329), (Vista Store, Tacoma, $14102), (National Exchange, Yonkers, $12879), (Diamond Place, Santa Ana, $7690), (Super Express, San Luis Obispo, $7199), (Best Mart, Long Beach, $6449), (United Depot, Buffalo, $5819), (Beacon Depot, Fremont, $4379), (Beacon Zone, San Bernardino, $3139), (Metro Mart, New York, $2499)
2022-01, (Diamond Shop, Seattle, $17649), (National Exchange, Yonkers, $14589), (City Direct, Tampa, $6999), (Super Zone, Glendale, $5090), (Best Gallery, Little Rock, $4391), (Heritage Zone, St. Louis, $3796), (Elite Shop, Durham, $3199), (Royal Direct, Gilbert, $2799), (Cornerstone Place, Durham, $2553), (Crown Zone, Lexington, $2399)
2022-02, (American Mart, Kansas City, $16433), (Diamond Plaza, Chicago, $9199), (Value Mart, San Bernardino, $6779), (Sterling Market, Charlotte, $6399), (Super Zone, Glendale, $6399), (Best Gallery, Little Rock, $4499), (Summit Gallery, Glendale, $4299), (Liberty Source, Mesa, $3499), (City Hub, Los Angeles, $2057), (Cornerstone Direct, Anchorage, $1429)
2022-03, (Crown Zone, Providence, $14997), (Beacon Depot, Fremont, $11839), (Cornerstone Center, Raleigh, $6999), (Vista Store, Tacoma, $6099), (City Hub, Los Angeles, $3482), (Value Mart, San Bernardino, $3106), (Elite Express, Denver, $2969), (Elite World, Charlotte, $2537), (Vista World, Boston, $2239), (Premier Market, Denver, $1799)
2022-04, (American Source, San Diego, $17696), (Sterling Market, Charlotte, $8964), (Cornerstone Mart, Scottsdale, $4849), (City Hub, Los Angeles, $3199), (National Exchange, Yonkers, $3034), (American Mart, Kansas City, $2788), (Super Express, San Luis Obispo, $2289), (Super Zone, Glendale, $2159), (Apex Hub, Lincoln, $1919), (Beacon Zone, San Bernardino, $1239)
2022-05, (Summit Gallery, Glendale, $15596), (Vista Store, Tacoma, $9199), (Heritage Zone, St. Louis, $9099), (Apex Plaza, Boston, $5109), (Elite Depot, Mesa, $4469), (Elite Mart, Lubbock, $4299), (Diamond Place, Santa Ana, $3269), (Royal Warehouse, Glendale, $2920), (Crown Zone, Providence, $2597), (Cornerstone Center, Raleigh, $2594)
2022-06, (Vista Direct, Oklahoma City, $16295), (Beacon Hub, Garland, $14199), (Atlantic Market, Oklahoma City, $9416), (Elite Depot, Mesa, $9133), (United Zone, Henderson, $8269), (American Mart, Kansas City, $8049), (Vista Exchange, Arlington, $6999), (Elite World, Charlotte, $4998), (Royal Mart, Madison, $4495), (Sterling Plaza, Santa Ana, $4047)
2022-07, (Vista Direct, Oklahoma City, $9789), (Apex Hub, Lincoln, $4879), (Value Mart, San Bernardino, $4589), (Heritage Zone, St. Louis, $2249), (Crown Express, Arlington, $1485), (Elite Hub, Louisville, $1249), (Royal Direct, Gilbert, $1079), (Pacific Center, Omaha, $799), (National World, Seattle, $349)
2022-08, (National World, Seattle, $6268), (Beacon Hub, Garland, $3521), (Elite Express, Denver, $3399), (Super Plaza, Milwaukee, $3034), (American Mart, Kansas City, $2349), (Royal Mart, Madison, $1386), (Super Hub, Minneapolis, $1299), (Royal Direct, Gilbert, $1119), (United Depot, Buffalo, $99)
2022-09, (Vista Store, Tacoma, $23199), (Cornerstone Mart, Fort Wayne, $19149), (Heritage World, San Luis Obispo, $14189), (Sterling Plaza, Santa Ana, $12737), (Beacon Source, Cincinnati, $9725), (Pacific Center, Omaha, $9579), (Super Hub, Minneapolis, $8949), (Beacon Zone, San Bernardino, $7389), (Atlantic Mart, San Antonio, $6544), (Premier Place, Los Angeles, $6242)
2022-10, (Elite Shop, Durham, $10193), (City Place, Pittsburgh, $5349), (Cornerstone Mart, Scottsdale, $5339), (Apex Zone, Omaha, $4211), (American Mart, Kansas City, $3879), (Cornerstone Shop, Reno, $3559), (Atlantic Mart, San Antonio, $3319), (Best Mart, Long Beach, $3109), (Diamond Plaza, Chicago, $1939), (Best Gallery, Little Rock, $1849)
2022-11, (Apex Hub, Lincoln, $30489), (Heritage World, San Luis Obispo, $6579), (Choice Center, Glendale, $4839), (Royal Buy, Long Beach, $4558), (Cornerstone Mart, Fort Wayne, $3599), (Super Zone, Glendale, $1959), (Crown Express, Arlington, $1849), (Elite Shop, Durham, $1799), (Heritage Zone, St. Louis, $899), (Capital Shop, Kansas City, $399)
2022-12, (Royal Source, Santa Ana, $8059), (Royal Buy, Long Beach, $4965), (Atlantic Hub, Tucson, $4124), (Diamond Place, Santa Ana, $3289), (Cornerstone Center, Raleigh, $2799), (National Exchange, Yonkers, $2649), (Royal Store, Buffalo, $2599), (Crown Express, Arlington, $2069), (Vista Exchange, Arlington, $1955), (Pacific Buy, Seattle, $1299)
2023-01, (Beacon Depot, Fremont, $15992), (Pacific Center, Omaha, $14802), (American Source, San Diego, $13536), (Royal Direct, Gilbert, $12589), (Elite Depot, Mesa, $10987), (Summit Gallery, Pittsburgh, $10194), (Super Plaza, Milwaukee, $8159), (Beacon Zone, San Bernardino, $4819), (United Hub, Milwaukee, $1399), (Apex Zone, Omaha, $859)
2023-02, (United Depot, Buffalo, $24939), (Pacific Center, Omaha, $6153), (Vista World, Mesa, $4049), (Best Zone, Glendale, $3889), (Heritage World, San Luis Obispo, $3879), (Royal Store, Buffalo, $3516), (Beacon Hub, Garland, $2949), (Vista World, Fontana, $2558), (Royal Buy, Long Beach, $2091), (American Mart, Kansas City, $1409)
2023-03, (Cornerstone Shop, Reno, $14299), (Choice Gallery, Dallas, $12499), (Crown Express, Arlington, $9499), (Heritage Express, Portland, $8079), (Cornerstone Mart, Fort Wayne, $6649), (Elite Mart, Lubbock, $3174), (Sterling Market, Charlotte, $3159), (Pacific Center, Omaha, $2899), (Summit Gallery, Pittsburgh, $2060), (Apex Zone, Omaha, $1980)
2023-04, (Liberty Warehouse, Mesa, $13599), (Sterling Market, Charlotte, $7759), (Apex Plaza, Scottsdale, $7019), (Royal Buy, Long Beach, $6794), (Super Plaza, Milwaukee, $6099), (Heritage World, San Luis Obispo, $4442), (Central Depot, Gilbert, $3899), (Capital Market, Seattle, $2499), (Diamond Express, Lubbock, $2094), (Heritage Express, Portland, $2049)
2023-05, (City Hub, Los Angeles, $9792), (Heritage World, San Luis Obispo, $5599), (Vista World, Mesa, $4999), (Diamond Place, Santa Ana, $3769), (Vista Mart, Portland, $3019), (Sterling Market, Charlotte, $2999), (Pacific Center, Omaha, $2819), (Choice Gallery, Dallas, $2499), (Beacon Warehouse, New York, $2449), (Atlantic Market, Oklahoma City, $2319)
2023-06, (Heritage World, San Luis Obispo, $24699), (Vista World, Fontana, $5599), (Diamond Shop, Seattle, $5399), (Vista Direct, Oklahoma City, $5399), (Summit Gallery, Glendale, $4199), (Cornerstone Direct, Anchorage, $4149), (Best Mart, Long Beach, $2609), (Beacon Hub, Garland, $2304), (Cornerstone Mart, Fort Wayne, $1119), (Crown Express, Arlington, $999)
2023-07, (Royal Buy, Long Beach, $11997), (United Gallery, Yonkers, $8639), (Pacific Warehouse, Glendale, $7099), (Royal Mart, Madison, $2679), (Metro Store, El Paso, $2249), (Royal Warehouse, Glendale, $2219), (Elite Hub, Louisville, $499)
2023-08, (Cornerstone Direct, Anchorage, $18439), (Royal Source, Santa Ana, $11749), (National World, Seattle, $11699), (United Gallery, Yonkers, $11529), (Cornerstone Place, Durham, $9559), (United Zone, Henderson, $6444), (Premier Place, Los Angeles, $6069), (Liberty Source, Gilbert, $5829), (Pacific Warehouse, Glendale, $4796), (Capital Market, Seattle, $3599)
2023-09, (Diamond Shop, Seattle, $21550), (Vista World, Boston, $14692), (Liberty Source, Gilbert, $8909), (Vista Mart, Portland, $8249), (Royal Mart, Madison, $7289), (Super Hub, Minneapolis, $6808), (Apex Hub, Lincoln, $6093), (United Gallery, Yonkers, $4119), (Vista World, Fontana, $3599), (Heritage Zone, St. Louis, $3545)
2023-10, (Metro Store, El Paso, $18159), (Capital Shop, Kansas City, $9990), (Sterling Shop, Rochester, $6399), (Pacific Warehouse, Glendale, $6149), (Value Gallery, Lincoln, $5799), (Crown Express, Arlington, $4990), (City Place, Pittsburgh, $2919), (Super Express, Houston, $2536), (Cornerstone Shop, Reno, $1829), (Choice Center, Glendale, $1500)
2023-11, (Sterling Market, Charlotte, $8199), (Diamond Express, Lubbock, $7569), (Keystone Place, Birmingham, $5512), (Heritage World, San Luis Obispo, $4739), (Vista Exchange, Arlington, $4129), (Elite Express, Denver, $3619), (Value Mart, San Bernardino, $3239), (Capital Market, Providence, $2793), (Vista World, Fontana, $1405), (Beacon Source, Cincinnati, $1387)
2023-12, (Liberty Source, Mesa, $22919), (Super Hub, Minneapolis, $19990), (Liberty Warehouse, Mesa, $10099), (Crown Zone, Providence, $7779), (United Gallery, Yonkers, $6039), (Cornerstone Direct, Anchorage, $5899), (Premier Place, Los Angeles, $5613), (Beacon Zone, San Bernardino, $5084), (Central Depot, Gilbert, $3894), (Capital Outlet, Santa Ana, $3699)
2024-01, (Vista Store, Tacoma, $25267), (Crown Zone, Lexington, $18699), (Heritage Express, Portland, $13844), (Pacific Buy, Seattle, $10849), (Capital Market, Providence, $6991), (United Place, Baton Rouge, $5599), (Diamond World, Norfolk, $4657), (United Depot, Buffalo, $4079), (Liberty Center, Memphis, $2999), (Royal Shop, Plano, $2299)
2024-02, (Vista Store, Tacoma, $19990), (Cornerstone Direct, Anchorage, $7619), (Pacific Center, Omaha, $6199), (Elite Mart, Lubbock, $5876), (Liberty Warehouse, Jacksonville, $5799), (Vista Exchange, Arlington, $5547), (Liberty Source, Mesa, $4449), (Beacon Shop, Arlington, $3485), (Sterling Plaza, Santa Ana, $2799), (Elite Shop, Durham, $2719)
2024-03, (Heritage Zone, St. Louis, $10824), (Cornerstone Mart, Scottsdale, $9499), (Apex Zone, Omaha, $6320), (Vista Mart, Portland, $4292), (Crown Express, Arlington, $3877), (Elite Mart, Lubbock, $3829), (Elite World, Charlotte, $2914), (Diamond Shop, Seattle, $1770), (Liberty Source, Gilbert, $1279), (Apex Plaza, Boston, $1049)
2024-04, (Beacon Zone, San Bernardino, $19049), (Super Express, Houston, $11799), (Beacon Shop, Arlington, $9129), (Elite Express, Denver, $8084), (Apex Hub, Lincoln, $7199), (Elite Shop, Durham, $6629), (Atlantic Mart, San Antonio, $3269), (Vista Exchange, Arlington, $3125), (Keystone Place, Birmingham, $2949), (Elite Mart, Lubbock, $2919)
2024-05, (Premier Place, Los Angeles, $14179), (Pacific Center, Omaha, $13455), (Sterling Market, Charlotte, $11719), (Heritage Express, Portland, $7979), (Crown Express, Arlington, $4999), (Heritage Zone, St. Louis, $3999), (Capital Outlet, Santa Ana, $3690), (Apex Plaza, Boston, $3499), (American Source, San Diego, $3429), (American Mart, Kansas City, $2819)
2024-06, (Royal Source, Santa Ana, $8199), (Vista World, Mesa, $7799), (Liberty Warehouse, Mesa, $6566), (Super Express, San Luis Obispo, $4549), (City Direct, Tampa, $4049), (Liberty Source, Mesa, $3239), (Premier Place, Los Angeles, $2919), (Vista World, Fontana, $2577), (Central Depot, Gilbert, $2249), (United Place, Baton Rouge, $1939)
2024-07, (United Zone, Henderson, $22389), (Royal Warehouse, Glendale, $12433), (Liberty Warehouse, Jacksonville, $10999), (City Hub, Los Angeles, $7314), (Cornerstone Place, Durham, $5899), (Cornerstone Direct, Anchorage, $5084), (Summit Gallery, Pittsburgh, $4693), (Apex Store, Baton Rouge, $4109), (Liberty Source, Gilbert, $3641), (Capital Outlet, Santa Ana, $3499)
2024-08, (Sterling Plaza, Santa Ana, $18985), (United Depot, Buffalo, $18612), (Cornerstone Direct, Anchorage, $17862), (Heritage Zone, St. Louis, $8579), (Best Zone, Glendale, $7599), (Pacific Buy, Seattle, $6999), (Apex Plaza, Scottsdale, $6249), (Pacific Center, Omaha, $3243), (Apex Store, Baton Rouge, $2819), (Super Express, Birmingham, $1809)
2024-09, (Atlantic Mart, San Antonio, $8789), (Metro Mart, New York, $8462), (National Exchange, Yonkers, $8199), (Central Depot, Gilbert, $4492), (Elite World, Charlotte, $4009), (Premier Place, Los Angeles, $2569), (Best Gallery, Little Rock, $2074), (Super Hub, Minneapolis, $1999), (Diamond Place, Santa Ana, $1799), (Capital Outlet, Santa Ana, $1639)
2024-10, (Apex Plaza, Boston, $23949), (Capital Market, Seattle, $19250), (United Gallery, Yonkers, $18241), (Pacific Buy, Seattle, $7199), (Elite Depot, Mesa, $4999), (Vista Store, Tacoma, $4711), (Apex Zone, Omaha, $3990), (Super Express, Birmingham, $3669), (Apex Plaza, Scottsdale, $3299), (Liberty Warehouse, Mesa, $3129)
2024-11, (Royal Mart, Madison, $16569), (Atlantic Mart, San Antonio, $13163), (Elite Mart, Lubbock, $11199), (Keystone Place, Birmingham, $5994), (Cornerstone Shop, Reno, $4799), (Cornerstone Place, Durham, $3499), (United Hub, Milwaukee, $3226), (Metro Store, El Paso, $1386), (Cornerstone Mart, Scottsdale, $1371)
2024-12, (Capital Outlet, Santa Ana, $13159), (Beacon Hub, Garland, $12693), (Pacific Warehouse, Glendale, $7899), (Keystone Place, Birmingham, $6299), (Cornerstone Shop, Reno, $6101), (Royal Store, Buffalo, $2699), (Super Express, Houston, $1519), (Vista World, Boston, $1519), (United Depot, Buffalo, $1497), (Vista Exchange, Arlington, $1494)
