1199, 1305, 10, 2
1200, 949, 32, 3
1201, 1588, 6, 5
1202, 1547, 20, 1
1203, 947, 15, 3
1204, 926, 76, 3
1205, 246, 84, 2
1206, 1293, 21, 9
1207, 1945, 25, 5
1208, 1577, 88, 8
1209, 762, 78, 1
1210, 1388, 50, 3
1211, 960, 81, 7
1212, 767, 18, 6
1213, 211, 33, 5
1214, 217, 78, 7
1215, 641, 47, 2
1216, 1995, 90, 3
1217, 1758, 53, 8
1218, 1152, 54, 10
1219, 510, 58, 7
1220, 242, 51, 10
1221, 1992, 32, 1
1222, 563, 84, 8
1223, 193, 82, 9
1224, 979, 39, 6
1225, 1784, 38, 1
1226, 843, 92, 3
1227, 1353, 18, 1
1228, 519, 81, 6
1229, 1556, 72, 8
1230, 1876, 25, 1
1231, 1974, 24, 1
1232, 1350, 79, 2
1233, 1525, 55, 2
1234, 1183, 42, 3
1235, 773, 65, 5
1236, 1338, 43, 1
1237, 574, 75, 2
1238, 1059, 27, 4
1239, 969, 40, 6
1240, 1748, 32, 2
1241, 833, 67, 7
1242, 156, 75, 5
1243, 790, 2, 6
1244, 187, 100, 10
1245, 1801, 80, 4
1246, 1763, 49, 1
1247, 829, 48, 8
1248, 888, 76, 10
1249, 744, 55, 7
1250, 649, 97, 10
1251, 756, 66, 4
1252, 487, 17, 2
1253, 424, 82, 4
1254, 1399, 10, 6
1255, 1279, 95, 10
1256, 1246, 90, 9
1257, 249, 83, 5
1258, 1795, 38, 5
1259, 1729, 12, 10
1260, 250, 49, 9
1261, 439, 30, 3
1262, 1797, 87, 7
1263, 1957, 8, 5
1264, 945, 5, 5
1265, 1385, 5, 4
1266, 1365, 14, 10
1267, 614, 98, 9
1268, 938, 19, 9
1269, 417, 52, 3
1270, 1558, 95, 6
1271, 1994, 16, 5
1272, 1851, 87, 1
1273, 1859, 76, 10
1274, 863, 58, 3
1275, 337, 52, 8
1276, 1480, 89, 5
1277, 961, 49, 8
1278, 122, 6, 3
1279, 1008, 71, 7
1280, 606, 58, 10
1281, 1343, 5, 5
1282, 492, 29, 8
1283, 1507, 80, 9
1284, 906, 50, 7
1285, 1914, 88, 4
1286, 1339, 32, 2
1287, 1081, 31, 3
1288, 243, 17, 2
1289, 1181, 40, 4
1290, 458, 58, 7
1291, 1664, 64, 2
1292, 978, 24, 6
1293, 476, 9, 5
1294, 552, 42, 8
1295, 1737, 43, 6
1296, 811, 31, 10
1297, 379, 32, 3
1298, 1903, 67, 8
1299, 998, 14, 5
1300, 521, 22, 4
1301, 1905, 8, 8
1302, 497, 61, 4
1303, 386, 44, 3
1304, 518, 6, 5
1305, 290, 45, 3
1306, 1939, 10, 2
1307, 1381, 66, 3
1308, 366, 82, 2
1309, 1073, 90, 2
1310, 296, 36, 5
1311, 1755, 70, 3
1312, 3, 68, 1
1313, 620, 64, 8
1314, 57, 31, 10
1315, 111, 73, 1
1316, 775, 23, 3
1317, 1280, 12, 7
1318, 695, 89, 10
1319, 1918, 14, 7
1320, 270, 100, 10
1321, 1333, 46, 3
1322, 1126, 3, 3
1323, 1024, 71, 2
1324, 316, 3, 10
1325, 226, 56, 4
1326, 1107, 31, 1
1327, 1354, 72, 5
1328, 1897, 49, 1
1329, 1719, 71, 4
1330, 799, 62, 7
1331, 427, 37, 4
1332, 1308, 69, 4
1333, 252, 62, 6
1334, 934, 72, 10
1335, 1853, 10, 9
1336, 766, 96, 5
1337, 123, 68, 10
1338, 1789, 77, 9
1339, 293, 14, 10
1340, 13, 99, 1
1341, 647, 32, 1
1342, 1653, 27, 4
1343, 82, 50, 3
1344, 1583, 69, 5
1345, 400, 20, 9
1346, 1228, 55, 2
1347, 297, 53, 2
1348, 52, 35, 5
1349, 723, 47, 10
1350, 824, 79, 4
1351, 1972, 64, 10
1352, 235, 94, 3
1353, 1520, 29, 10
1354, 1021, 30, 4
1355, 759, 80, 10
1356, 319, 17, 9
1357, 30, 76, 4
1358, 1660, 73, 2
1359, 245, 80, 4
1360, 1393, 58, 3
1361, 478, 99, 4
1362, 1097, 30, 7
1363, 1113, 98, 4
1364, 1838, 11, 2
1365, 1372, 72, 3
1366, 356, 93, 2
1367, 1175, 67, 4
1368, 223, 26, 7
1369, 107, 47, 1
1370, 915, 24, 8
1371, 530, 77, 9
1372, 28, 23, 2
1373, 760, 34, 5
1374, 248, 85, 8
1375, 1208, 30, 9
1376, 986, 10, 6
1377, 1288, 84, 7
1378, 566, 80, 5
1379, 1489, 52, 10
1380, 1523, 67, 3
1381, 1396, 24, 3
1382, 224, 74, 10
1383, 1976, 68, 2
1384, 1864, 96, 5
1385, 577, 88, 10
1386, 1218, 71, 8
1387, 1177, 56, 8
1388, 480, 91, 6
1389, 923, 29, 4
1390, 631, 45, 3
1391, 633, 15, 7
1392, 1951, 38, 4
1393, 1090, 99, 5
1394, 170, 64, 1
1395, 120, 42, 3
1396, 841, 21, 7
1397, 1320, 67, 8
1398, 714, 95, 9
1399, 78, 42, 2
1400, 115, 12, 7
1401, 129, 26, 1
1402, 1295, 22, 7
1403, 56, 90, 2
1404, 1420, 71, 2
1405, 1402, 57, 7
1406, 783, 87, 3
1407, 1217, 36, 7
1408, 452, 43, 1
1409, 1931, 16, 8
1410, 683, 55, 9
1411, 383, 41, 7
1412, 1260, 63, 5
1413, 1049, 17, 4
1414, 1238, 68, 7
1415, 471, 86, 5
1416, 1993, 86, 4
1417, 301, 16, 7
1418, 1699, 73, 10
1419, 371, 95, 10
1420, 942, 53, 5
1421, 362, 10, 1
1422, 1770, 43, 6
1423, 763, 32, 2
1424, 1624, 55, 2
1425, 2000, 72, 8
1426, 114, 80, 3
1427, 735, 32, 5
1428, 1632, 62, 10
1429, 697, 86, 10
1430, 1580, 32, 1
1431, 1195, 24, 1
1432, 672, 41, 10
1433, 1161, 70, 6
1434, 10, 93, 1
1435, 1844, 51, 6
1436, 1403, 54, 3
1437, 77, 44, 8
1438, 1000, 80, 5
1439, 389, 36, 5
1440, 637, 99, 1
1441, 1913, 50, 1
1442, 41, 23, 6
1443, 1278, 84, 1
1444, 1223, 3, 3
1445, 567, 67, 7
1446, 1496, 7, 2
1447, 1248, 76, 7
1448, 886, 67, 7
1449, 1199, 53, 8
1450, 405, 17, 6
1451, 983, 17, 8
1452, 338, 66, 8
1453, 1253, 84, 7
1454, 1775, 30, 5
1455, 684, 44, 9
1456, 1311, 19, 1
1457, 1576, 38, 8
1458, 561, 37, 9
1459, 1328, 33, 2
1460, 63, 36, 6
1461, 900, 30, 9
1462, 930, 13, 8
1463, 1189, 61, 2
1464, 984, 46, 10
1465, 1142, 19, 4
1466, 748, 22, 2
1467, 1506, 69, 7
1468, 1948, 73, 5
1469, 1284, 21, 4
1470, 615, 14, 6
1471, 1071, 76, 8
1472, 481, 35, 7
1473, 1448, 68, 9
1474, 466, 77, 6
1475, 970, 87, 5
1476, 1094, 74, 3
1477, 1803, 65, 9
1478, 1640, 11, 9
1479, 394, 100, 1
1480, 43, 71, 8
1481, 1718, 74, 4
1482, 610, 23, 4
1483, 1456, 1, 9
1484, 135, 71, 3
1485, 896, 46, 7
1486, 21, 79, 7
1487, 364, 99, 3
1488, 59, 58, 7
1489, 931, 52, 9
1490, 165, 72, 8
1491, 1046, 37, 9
1492, 1910, 88, 5
1493, 158, 31, 10
1494, 1512, 1, 6
1495, 1382, 8, 9
1496, 265, 91, 7
1497, 688, 41, 1
1498, 964, 40, 8
1499, 1438, 11, 6
1500, 1944, 52, 2
1501, 197, 37, 2
1502, 719, 50, 1
1503, 1831, 14, 2
1504, 716, 86, 3
1505, 1347, 22, 5
1506, 1671, 81, 6
1507, 687, 72, 9
1508, 1263, 60, 6
1509, 1751, 52, 6
1510, 604, 93, 6
1511, 358, 78, 3
1512, 390, 36, 1
1513, 770, 28, 4
1514, 477, 38, 8
1515, 1151, 3, 1
1516, 1034, 28, 8
1517, 1616, 65, 4
1518, 348, 2, 8
1519, 1649, 40, 2
1520, 44, 54, 9
1521, 1216, 51, 9
1522, 116, 92, 4
1523, 1893, 19, 4
1524, 500, 29, 8
1525, 1821, 24, 2
1526, 372, 6, 1
1527, 1394, 10, 6
1528, 1830, 79, 9
1529, 214, 15, 1
1530, 635, 92, 7
1531, 1519, 27, 10
1532, 1979, 14, 3
1533, 1735, 55, 3
1534, 1131, 83, 6
1535, 308, 50, 1
1536, 538, 29, 4
1537, 1089, 90, 1
1538, 1265, 94, 2
1539, 1047, 47, 3
1540, 1322, 90, 2
1541, 403, 24, 4
1542, 1816, 49, 6
1543, 1441, 35, 3
1544, 1379, 80, 9
1545, 463, 90, 10
1546, 1923, 70, 2
1547, 1204, 24, 2
1548, 1896, 44, 6
1549, 693, 81, 10
1550, 1606, 98, 8
1551, 1256, 20, 6
1552, 654, 93, 3
1553, 1198, 83, 1
1554, 758, 91, 1
1555, 1134, 56, 4
1556, 259, 61, 2
1557, 1096, 50, 7
1558, 1488, 12, 8
1559, 456, 74, 7
1560, 1298, 6, 2
1561, 1366, 10, 1
1562, 1006, 57, 1
1563, 682, 13, 4
1564, 953, 32, 2
1565, 1302, 61, 2
1566, 113, 74, 1
1567, 363, 33, 4
1568, 71, 20, 2
1569, 1762, 46, 3
1570, 204, 53, 4
1571, 774, 66, 9
1572, 404, 4, 4
1573, 553, 8, 1
1574, 99, 43, 9
1575, 1634, 59, 6
1576, 1621, 51, 2
1577, 420, 41, 6
1578, 670, 61, 9
1579, 150, 92, 9
1580, 1780, 100, 7
1581, 1812, 74, 7
1582, 1270, 20, 1
1583, 1738, 86, 2
1584, 254, 19, 3
1585, 1708, 27, 5
1586, 1115, 6, 5
1587, 1849, 84, 1
1588, 911, 21, 4
1589, 1400, 97, 7
1590, 1108, 52, 7
1591, 539, 69, 9
1592, 1091, 54, 9
1593, 397, 41, 9
1594, 112, 41, 3
1595, 636, 70, 8
1596, 972, 86, 3
1597, 1028, 27, 5
1598, 705, 43, 5
1599, 1613, 55, 1
1600, 15, 30, 7
1601, 75, 14, 1
1602, 1930, 90, 2
1603, 325, 66, 6
1604, 484, 70, 4
1605, 288, 45, 9
1606, 1595, 82, 3
1607, 468, 85, 8
1608, 1564, 86, 10
1609, 1565, 81, 2
1610, 1591, 77, 3
1611, 203, 63, 4
1612, 1444, 35, 7
1613, 7, 79, 2
1614, 1088, 7, 10
1615, 1684, 11, 10
1616, 1629, 17, 6
1617, 1549, 56, 1
1618, 651, 68, 2
1619, 870, 2, 6
1620, 1023, 96, 10
1621, 598, 68, 1
1622, 1154, 42, 4
1623, 656, 75, 8
1624, 188, 5, 10
1625, 1395, 25, 9
1626, 1642, 21, 1
1627, 1249, 82, 10
1628, 35, 87, 4
1629, 1398, 11, 9
1630, 430, 21, 10
1631, 1745, 47, 8
1632, 1805, 52, 2
1633, 1584, 55, 1
1634, 14, 76, 4
1635, 1146, 2, 4
1636, 399, 75, 6
1637, 1932, 38, 7
1638, 1911, 74, 6
1639, 1234, 79, 5
1640, 87, 29, 9
1641, 1359, 29, 8
1642, 108, 18, 10
1643, 330, 28, 5
1644, 1854, 50, 6
1645, 1098, 84, 9
1646, 732, 56, 9
1647, 585, 59, 6
1648, 419, 43, 6
1649, 4, 29, 10
1650, 361, 83, 1
1651, 702, 63, 6
1652, 892, 83, 9
1653, 544, 16, 9
1654, 1877, 50, 8
1655, 1105, 20, 2
1656, 792, 68, 9
1657, 1440, 49, 4
1658, 1749, 60, 5
1659, 51, 13, 2
1660, 533, 60, 3
1661, 502, 63, 5
1662, 679, 81, 8
1663, 177, 34, 3
1664, 96, 66, 9
1665, 1229, 93, 9
1666, 890, 68, 5
1667, 786, 16, 7
1668, 505, 84, 6
1669, 346, 64, 3
1670, 1792, 29, 1
1671, 94, 38, 7
1672, 916, 64, 7
1673, 1602, 86, 2
1674, 834, 42, 8
1675, 685, 76, 8
1676, 195, 29, 9
1677, 1013, 26, 4
1678, 292, 91, 2
1679, 1587, 41, 8
1680, 913, 72, 5
1681, 257, 75, 10
1682, 865, 51, 2
1683, 1693, 34, 2
1684, 1605, 18, 4
1685, 1808, 32, 7
1686, 1053, 95, 1
1687, 443, 43, 9
1688, 957, 26, 9
1689, 1421, 23, 6
1690, 1252, 72, 4
1691, 1064, 46, 10
1692, 375, 40, 5
1693, 675, 31, 8
1694, 1332, 7, 5
1695, 89, 20, 8
1696, 993, 71, 4
1697, 462, 83, 10
1698, 467, 89, 7
1699, 1575, 37, 10
1700, 1433, 84, 6
1701, 747, 87, 8
1702, 166, 41, 2
1703, 1527, 61, 4
1704, 1191, 6, 2
1705, 1474, 88, 5
1706, 1425, 23, 4
1707, 1466, 46, 1
1708, 1139, 63, 6
1709, 528, 53, 3
1710, 703, 59, 2
1711, 328, 6, 4
1712, 12, 13, 1
1713, 1383, 10, 2
1714, 489, 82, 9
1715, 1814, 28, 6
1716, 143, 76, 5
1717, 388, 45, 2
1718, 1593, 90, 1
1719, 951, 96, 5
1720, 950, 72, 4
1721, 1133, 9, 7
1722, 1956, 74, 6
1723, 1194, 13, 10
1724, 516, 33, 2
1725, 1794, 84, 1
1726, 1779, 98, 2
1727, 640, 12, 1
1728, 1261, 24, 8
1729, 764, 54, 10
1730, 121, 33, 5
1731, 862, 32, 7
1732, 1940, 76, 3
1733, 628, 54, 10
1734, 475, 10, 1
1735, 160, 13, 5
1736, 1966, 16, 9
1737, 1367, 46, 2
1738, 291, 73, 8
1739, 789, 55, 1
1740, 1681, 41, 1
1741, 1326, 49, 5
1742, 1405, 73, 7
1743, 1164, 66, 9
1744, 1264, 26, 2
1745, 412, 5, 3
1746, 1082, 30, 7
1747, 1257, 37, 1
1748, 1641, 30, 1
1749, 1654, 39, 6
1750, 1019, 74, 8
1751, 1618, 12, 1
1752, 279, 41, 4
1753, 963, 51, 5
1754, 850, 73, 5
1755, 222, 64, 3
1756, 1509, 36, 8
1757, 381, 30, 9
1758, 239, 19, 3
1759, 525, 19, 9
1760, 449, 100, 8
1761, 1137, 14, 3
1762, 60, 25, 7
1763, 54, 26, 6
1764, 1760, 4, 5
1765, 62, 34, 10
1766, 1535, 5, 9
1767, 1344, 73, 4
1768, 1912, 21, 7
1769, 450, 32, 10
1770, 1160, 25, 2
1771, 1835, 67, 4
1772, 1829, 51, 3
1773, 1989, 21, 6
1774, 730, 85, 7
1775, 1450, 76, 1
1776, 506, 10, 3
1777, 131, 69, 4
1778, 271, 87, 4
1779, 208, 80, 8
1780, 580, 7, 9
1781, 1581, 85, 7
1782, 1928, 20, 2
1783, 820, 7, 9
1784, 1548, 66, 1
1785, 1312, 30, 2
1786, 674, 78, 3
1787, 1397, 5, 10
1788, 205, 72, 10
1789, 1796, 29, 2
1790, 398, 25, 10
1791, 95, 21, 7
1792, 1431, 52, 6
1793, 1627, 10, 6
1794, 842, 52, 7
1795, 1482, 83, 5
1796, 396, 3, 4
1797, 1947, 35, 5
1798, 1206, 58, 7
1799, 45, 35, 7
1800, 1598, 38, 7
1801, 384, 92, 7
1802, 1711, 15, 1
1803, 573, 13, 6
1804, 1296, 48, 2
1805, 1885, 6, 6
1806, 98, 94, 4
1807, 1331, 17, 4
1808, 644, 10, 10
1809, 1884, 94, 1
1810, 586, 46, 4
1811, 819, 62, 6
1812, 1076, 84, 10
1813, 536, 28, 5
1814, 1604, 52, 8
1815, 391, 25, 6
1816, 801, 87, 1
1817, 835, 66, 1
1818, 472, 84, 8
1819, 601, 8, 10
1820, 881, 87, 4
1821, 1117, 80, 4
1822, 494, 89, 7
1823, 1620, 33, 2
1824, 652, 48, 2
1825, 1603, 3, 1
1826, 453, 56, 1
1827, 592, 2, 4
1828, 1694, 22, 6
1829, 1818, 64, 10
1830, 38, 53, 1
1831, 491, 12, 9
1832, 1361, 78, 3
1833, 457, 4, 4
1834, 655, 46, 2
1835, 1290, 22, 2
1836, 515, 37, 2
1837, 948, 75, 2
1838, 712, 57, 10
1839, 787, 8, 5
1840, 1083, 62, 5
1841, 1516, 59, 10
1842, 901, 71, 5
1843, 1714, 63, 8
1844, 1432, 17, 9
1845, 879, 43, 10
1846, 1946, 21, 6
1847, 638, 73, 8
1848, 1730, 88, 5
1849, 1242, 10, 8
1850, 163, 49, 9
1851, 761, 74, 9
1852, 1765, 61, 6
1853, 499, 11, 2
1854, 989, 47, 6
1855, 1062, 44, 8
1856, 893, 55, 8
1857, 1221, 13, 8
1858, 1727, 29, 9
1859, 740, 20, 2
1860, 1647, 84, 1
1861, 1086, 78, 1
1862, 1387, 41, 7
1863, 1458, 23, 6
1864, 454, 51, 4
1865, 20, 65, 1
1866, 542, 7, 3
1867, 772, 17, 8
1868, 1722, 49, 5
1869, 1633, 61, 2
1870, 1392, 69, 6
1871, 1550, 23, 2
1872, 812, 29, 1
1873, 1847, 9, 1
1874, 1430, 26, 3
1875, 298, 54, 9
1876, 1132, 57, 2
1877, 908, 47, 3
1878, 1386, 48, 4
1879, 1997, 40, 5
1880, 771, 20, 1
1881, 643, 99, 9
1882, 1943, 90, 10
1883, 118, 55, 6
1884, 739, 23, 1
1885, 1390, 84, 10
1886, 743, 6, 8
1887, 1157, 17, 10
1888, 1700, 50, 1
1889, 1534, 19, 3
1890, 826, 32, 2
1891, 1050, 72, 9
1892, 1682, 35, 10
1893, 1639, 16, 6
1894, 212, 62, 7
1895, 1060, 29, 4
1896, 1578, 30, 8
1897, 482, 30, 3
1898, 1452, 46, 4
1899, 140, 84, 10
1900, 1304, 61, 5
1901, 442, 52, 10
1902, 199, 44, 4
1903, 736, 63, 1
1904, 1041, 31, 3
1905, 589, 87, 10
1906, 1168, 26, 7
1907, 281, 15, 5
1908, 941, 21, 8
1909, 310, 84, 4
1910, 838, 72, 3
1911, 1756, 5, 9
1912, 848, 67, 9
1913, 704, 45, 1
1914, 180, 62, 5
1915, 498, 3, 3
1916, 1422, 93, 6
1917, 1983, 69, 4
1918, 1317, 67, 7
1919, 794, 93, 6
1920, 1470, 85, 4
1921, 1715, 69, 6
1922, 414, 73, 8
1923, 1685, 43, 9
1924, 1984, 36, 4
1925, 418, 67, 1
1926, 1, 34, 6
1927, 673, 30, 9
1928, 1952, 46, 2
1929, 877, 68, 6
1930, 451, 14, 1
1931, 666, 72, 10
1932, 1646, 1, 10
1933, 1636, 31, 10
1934, 387, 19, 10
1935, 1630, 7, 4
1936, 584, 94, 7
1937, 1442, 70, 10
1938, 1022, 91, 5
1939, 795, 84, 8
1940, 367, 61, 6
1941, 1950, 58, 5
1942, 1063, 82, 5
1943, 175, 77, 8
1944, 1437, 3, 4
1945, 267, 55, 4
1946, 1149, 63, 3
1947, 1804, 13, 1
1948, 1184, 27, 5
1949, 1567, 22, 4
1950, 1532, 97, 6
1951, 1415, 20, 9
1952, 232, 63, 1
1953, 1490, 65, 2
1954, 715, 44, 7
1955, 275, 37, 9
1956, 1908, 86, 10
1957, 369, 95, 6
1958, 1822, 87, 1
1959, 455, 77, 3
1960, 299, 73, 6
1961, 1850, 78, 9
1962, 1712, 32, 3
1963, 323, 4, 7
1964, 1211, 72, 9
1965, 1469, 51, 4
1966, 37, 21, 3
1967, 1485, 5, 2
1968, 1531, 16, 9
1969, 1007, 38, 7
1970, 422, 23, 1
1971, 549, 91, 9
1972, 517, 68, 2
1973, 1267, 40, 9
1974, 1522, 78, 2
1975, 1894, 92, 7
1976, 326, 65, 8
1977, 914, 42, 8
1978, 1345, 26, 8
1979, 729, 45, 6
1980, 1554, 72, 3
1981, 1515, 80, 2
1982, 844, 85, 5
1983, 1953, 37, 5
1984, 700, 89, 2
1985, 1511, 93, 3
1986, 11, 72, 9
1987, 581, 1, 9
1988, 1255, 83, 8
1989, 147, 59, 9
1990, 237, 37, 2
1991, 562, 7, 5
1992, 737, 92, 3
1993, 1954, 25, 5
1994, 1128, 92, 3
1995, 662, 50, 3
1996, 1412, 11, 3
1997, 1002, 99, 2
1998, 1176, 88, 3
1999, 278, 5, 7
2000, 1303, 77, 3
2001, 886, 5, 3
2002, 1508, 37, 2
2003, 1875, 75, 8
2004, 1930, 19, 4
2005, 1405, 8, 4
2006, 703, 77, 1
2007, 1878, 4, 3
2008, 1569, 41, 3
2009, 1619, 45, 1
2010, 573, 69, 10
2011, 462, 56, 1
2012, 1143, 89, 2
2013, 880, 29, 9
2014, 1765, 80, 7
2015, 1157, 7, 6
2016, 1073, 2, 2
2017, 1021, 81, 9
2018, 1629, 98, 2
2019, 1617, 1, 10
2020, 1037, 4, 10
2021, 80, 5, 3
2022, 532, 67, 1
2023, 690, 100, 7
2024, 855, 73, 4
2025, 269, 40, 10
2026, 1525, 29, 3
2027, 1822, 57, 1
2028, 191, 36, 5
2029, 963, 39, 7
2030, 1551, 70, 9
2031, 515, 71, 3
2032, 784, 55, 1
2033, 1863, 85, 9
2034, 857, 58, 1
2035, 1536, 41, 4
2036, 996, 3, 9
2037, 55, 29, 6
2038, 1178, 94, 9
2039, 1255, 65, 6
2040, 1100, 92, 9
2041, 566, 12, 10
2042, 206, 62, 10
2043, 1547, 71, 5
2044, 1749, 34, 9
2045, 136, 90, 9
2046, 588, 53, 7
2047, 315, 88, 9
2048, 332, 48, 10
2049, 1602, 55, 5
2050, 283, 91, 7
2051, 801, 88, 1
2052, 810, 84, 10
2053, 953, 55, 4
2054, 525, 1, 3
2055, 258, 99, 8
2056, 1683, 72, 1
2057, 1932, 58, 6
2058, 780, 57, 1
2059, 794, 47, 9
2060, 1889, 80, 2
2061, 23, 59, 5
2062, 488, 12, 2
2063, 1258, 19, 5
2064, 742, 64, 3
2065, 1967, 41, 4
2066, 475, 25, 5
2067, 921, 92, 6
2068, 999, 85, 1
2069, 60, 7, 3
2070, 1083, 23, 1
2071, 957, 17, 10
2072, 333, 69, 3
2073, 111, 21, 6
2074, 1862, 4, 4
2075, 508, 62, 9
2076, 477, 84, 7
2077, 41, 91, 1
2078, 1651, 7, 6
2079, 492, 54, 7
2080, 992, 7, 3
2081, 1212, 59, 8
2082, 508, 56, 2
2083, 1403, 91, 1
2084, 1605, 40, 5
2085, 1850, 76, 4
2086, 1617, 18, 9
2087, 1635, 6, 5
2088, 1067, 50, 10
2089, 1951, 37, 3
2090, 1200, 36, 5
2091, 1350, 98, 7
2092, 851, 27, 10
2093, 180, 25, 4
2094, 25, 44, 4
2095, 1322, 67, 3
2096, 91, 28, 6
2097, 858, 47, 1
2098, 997, 35, 10
2099, 1114, 92, 2
2100, 62, 82, 5
2101, 1896, 14, 10
2102, 1150, 23, 7
2103, 433, 23, 1
2104, 783, 96, 10
2105, 1643, 96, 5
2106, 1025, 99, 4
2107, 252, 97, 7
2108, 1501, 48, 10
2109, 336, 29, 5
2110, 1911, 9, 9
2111, 131, 42, 4
2112, 409, 91, 5
2113, 1624, 8, 6
2114, 1275, 33, 7
2115, 379, 52, 2
2116, 1659, 80, 1
2117, 272, 8, 6
2118, 1006, 78, 8
2119, 690, 10, 7
2120, 219, 69, 9
2121, 738, 80, 6
2122, 1438, 66, 1
2123, 864, 12, 1
2124, 195, 47, 4
2125, 421, 68, 10
2126, 380, 31, 3
2127, 1007, 54, 6
2128, 794, 67, 2
2129, 613, 45, 7
2130, 548, 50, 6
2131, 1648, 26, 3
2132, 949, 6, 9
2133, 1527, 78, 3
2134, 911, 71, 8
2135, 2, 40, 2
2136, 1167, 41, 2
2137, 1445, 6, 4
2138, 172, 23, 7
2139, 1143, 76, 10
2140, 1296, 18, 6
2141, 713, 21, 3
2142, 1589, 83, 2
2143, 1372, 39, 8
2144, 1810, 40, 4
2145, 1841, 66, 8
2146, 421, 1, 2
2147, 1501, 100, 2
2148, 1031, 82, 5
2149, 519, 91, 2
2150, 1326, 6, 2
2151, 1547, 35, 10
2152, 1374, 76, 3
2153, 530, 51, 8
2154, 417, 7, 6
2155, 1731, 60, 1
2156, 1565, 26, 10
2157, 1333, 9, 7
2158, 1247, 68, 7
2159, 789, 8, 2
2160, 33, 26, 4
2161, 1883, 71, 9
2162, 1491, 91, 10
2163, 1861, 8, 8
2164, 1209, 8, 4
2165, 1029, 47, 10
2166, 1978, 57, 10
2167, 1402, 47, 4
2168, 585, 41, 10
2169, 1865, 34, 2
2170, 1186, 4, 3
2171, 1977, 16, 1
2172, 579, 25, 8
2173, 480, 86, 4
2174, 263, 18, 8
2175, 661, 82, 3
2176, 1928, 15, 2
2177, 1827, 37, 9
2178, 1701, 6, 4
2179, 653, 67, 2
2180, 1205, 100, 2
2181, 1883, 16, 8
2182, 1647, 45, 7
2183, 922, 92, 3
2184, 993, 27, 4
2185, 1930, 11, 9
2186, 470, 39, 10
2187, 251, 30, 4
2188, 523, 28, 7
2189, 130, 33, 2
2190, 1660, 8, 1
2191, 1079, 38, 9
2192, 906, 31, 10
2193, 1273, 95, 9
2194, 1327, 78, 4
2195, 439, 19, 8
2196, 132, 29, 8
2197, 1006, 100, 6
2198, 411, 57, 6
2199, 1158, 61, 7
2200, 921, 18, 2
2201, 20, 52, 8
2202, 1344, 34, 10
2203, 1326, 23, 5
2204, 1056, 98, 9
2205, 1377, 86, 6
2206, 891, 77, 8
2207, 1384, 50, 5
2208, 919, 46, 4
2209, 1371, 2, 10
2210, 360, 38, 2
2211, 1671, 65, 4
2212, 113, 83, 9
2213, 295, 20, 3
2214, 876, 20, 4
2215, 330, 45, 8
2216, 320, 6, 5
2217, 839, 99, 8
2218, 1944, 2, 6
2219, 501, 65, 8
2220, 795, 18, 9
2221, 38, 73, 7
2222, 1121, 21, 8
2223, 1826, 52, 8
2224, 1122, 28, 8
2225, 1530, 67, 10
2226, 724, 95, 2
2227, 1041, 95, 6
2228, 1860, 44, 2
2229, 1790, 38, 1
2230, 702, 73, 1
2231, 1601, 62, 1
2232, 762, 54, 9
2233, 434, 77, 7
2234, 1154, 5, 3
2235, 1874, 62, 3
2236, 933, 49, 7
2237, 312, 15, 5
2238, 1211, 24, 4
2239, 1202, 72, 4
2240, 1467, 67, 3
2241, 261, 100, 7
2242, 345, 62, 4
2243, 1848, 70, 3
2244, 1816, 58, 5
2245, 329, 32, 3
2246, 1744, 50, 2
2247, 952, 8, 4
2248, 791, 82, 2
2249, 1588, 75, 10
2250, 644, 83, 8
2251, 1451, 67, 2
2252, 472, 92, 3
2253, 1631, 56, 5
2254, 1656, 50, 7
2255, 706, 61, 3
2256, 292, 96, 6
2257, 11, 58, 3
2258, 861, 17, 5
2259, 1167, 72, 5
2260, 469, 11, 10
2261, 1008, 61, 1
2262, 1551, 44, 5
2263, 104, 21, 9
2264, 73, 4, 3
2265, 1677, 28, 1
2266, 1523, 24, 4
2267, 1826, 26, 2
2268, 654, 77, 10
2269, 1489, 35, 4
2270, 1205, 92, 4
2271, 830, 64, 9
2272, 767, 1, 7
2273, 1115, 31, 5
2274, 389, 35, 8
2275, 1867, 70, 10
2276, 1365, 22, 4
2277, 1948, 61, 2
2278, 1449, 87, 6
2279, 239, 42, 9
2280, 1986, 41, 10
2281, 925, 16, 5
2282, 389, 4, 2
2283, 1435, 3, 5
2284, 239, 62, 5
2285, 1111, 36, 6
2286, 1503, 4, 6
2287, 562, 86, 4
2288, 382, 3, 4
2289, 774, 37, 10
2290, 1798, 30, 6
2291, 414, 26, 1
2292, 1921, 23, 9
2293, 1714, 33, 10
2294, 1371, 35, 5
2295, 1975, 58, 1
2296, 610, 68, 4
2297, 131, 21, 6
2298, 431, 61, 5
2299, 953, 25, 6
2300, 1397, 95, 1
2301, 1735, 87, 3
2302, 291, 93, 7
2303, 1977, 1, 8
2304, 513, 68, 4
2305, 1291, 64, 1
2306, 1495, 71, 4
2307, 1995, 34, 4
2308, 1380, 23, 2
2309, 779, 38, 3
2310, 1218, 16, 10
2311, 1180, 50, 10
2312, 60, 69, 1
2313, 1151, 33, 2
2314, 872, 19, 5
2315, 1391, 5, 2
2316, 1450, 55, 3
2317, 1131, 59, 6
2318, 1728, 81, 7
