2015-01, (Capital Market, Seattle, $17670), (Super Express, San Luis Obispo, $14690), (Cornerstone Mart, Fort Wayne, $14129), (Capital Outlet, Santa Ana, $10850), (Premier Place, Los Angeles, $3370), (Super Express, Houston, $3125), (Beacon Depot, Fremont, $2659), (Apex Zone, Omaha, $1890), (Choice Center, Glendale, $1770), (Liberty Source, Gilbert, $1750)
2021-06, (Apex Zone, Omaha, $16696), (Keystone Place, Birmingham, $13480), (Crown Outlet, Chicago, $8094), (Summit Gallery, Pittsburgh, $7541), (United Depot, Buffalo, $4722), (Metro Store, El Paso, $3330), (Elite Shop, Durham, $2800), (Beacon Zone, San Bernardino, $2550), (Liberty Source, Gilbert, $2500), (Value Gallery, Lincoln, $2200)
2021-07, (Diamond Plaza, Chicago, $16531), (Capital Shop, Kansas City, $13455), (Beacon Zone, San Bernardino, $7120), (Sterling Market, Charlotte, $5996), (Liberty Source, Mesa, $5454), (Elite Shop, Durham, $4450), (Summit Gallery, Pittsburgh, $3239), (Keystone Place, Birmingham, $2720), (Royal Warehouse, Glendale, $2560), (Pacific Center, Omaha, $1660)
2021-08, (Capital Market, Seattle, $32340), (Metro Store, El Paso, $11193), (Premier Place, Los Angeles, $7996), (Liberty Center, Memphis, $6064), (Keystone Place, Birmingham, $4740), (Heritage Express, Portland, $4640), (Crown Zone, Lexington, $4543), (Liberty Warehouse, Mesa, $3020), (United Depot, Buffalo, $2800), (National Exchange, Yonkers, $2586)
2021-09, (Beacon Source, Cincinnati, $4900), (Sterling Market, Charlotte, $4500), (United Gallery, Yonkers, $3600), (Cornerstone Direct, Anchorage, $3000), (Diamond Express, Lubbock, $2040), (Diamond World, Norfolk, $1500), (Super Express, San Luis Obispo, $1456), (Beacon Hub, Garland, $1359), (Metro Mart, New York, $1300), (Choice Gallery, Dallas, $1200)
2021-10, (Super Hub, Minneapolis, $4420), (Value Gallery, Lincoln, $2370), (National Exchange, Yonkers, $2100), (Capital Outlet, Santa Ana, $1810), (Cornerstone Center, Raleigh, $1770), (Beacon Hub, Garland, $1485), (Beacon Shop, Arlington, $1250), (Atlantic Hub, Tucson, $1160), (Capital Market, Seattle, $650), (Cornerstone Direct, Anchorage, $600)
2021-11, (City Place, Pittsburgh, $12800), (Diamond Plaza, Chicago, $8996), (Keystone Place, Birmingham, $8378), (United Gallery, Yonkers, $7129), (Atlantic Hub, Tucson, $2900), (Super Hub, Minneapolis, $2090), (Liberty Warehouse, Jacksonville, $1220), (Super Express, Houston, $792), (United Depot, Buffalo, $630)
2021-12, (Apex Plaza, Boston, $26329), (Vista Store, Tacoma, $14103), (National Exchange, Yonkers, $12880), (Diamond Place, Santa Ana, $7691), (Super Express, San Luis Obispo, $7200), (Best Mart, Long Beach, $6450), (United Depot, Buffalo, $5820), (Beacon Depot, Fremont, $4380), (Beacon Zone, San Bernardino, $3140), (Metro Mart, New York, $2500)
2022-01, (Diamond Shop, Seattle, $17650), (National Exchange, Yonkers, $14589), (City Direct, Tampa, $7000), (Super Zone, Glendale, $5091), (Best Gallery, Little Rock, $4392), (Heritage Zone, St. Louis, $3796), (Elite Shop, Durham, $3200), (Royal Direct, Gilbert, $2800), (Cornerstone Place, Durham, $2554), (Crown Zone, Lexington, $2400)
2022-02, (American Mart, Kansas City, $16434), (Diamond Plaza, Chicago, $9200), (Value Mart, San Bernardino, $6780), (Sterling Market, Charlotte, $6400), (Super Zone, Glendale, $6400), (Best Gallery, Little Rock, $4500), (Summit Gallery, Glendale, $4300), (Liberty Source, Mesa, $3500), (City Hub, Los Angeles, $2058), (Cornerstone Direct, Anchorage, $1430)
2022-03, (Crown Zone, Providence, $14998), (Beacon Depot, Fremont, $11839), (Cornerstone Center, Raleigh, $7000), (Vista Store, Tacoma, $6100), (City Hub, Los Angeles, $3483), (Value Mart, San Bernardino, $3107), (Elite Express, Denver, $2970), (Elite World, Charlotte, $2538), (Vista World, Boston, $2240), (Premier Market, Denver, $1800)
2022-04, (American Source, San Diego, $17697), (Sterling Market, Charlotte, $8965), (Cornerstone Mart, Scottsdale, $4850), (City Hub, Los Angeles, $3200), (National Exchange, Yonkers, $3035), (American Mart, Kansas City, $2788), (Super Express, San Luis Obispo, $2290), (Super Zone, Glendale, $2160), (Apex Hub, Lincoln, $1920), (Beacon Zone, San Bernardino, $1240)
2022-05, (Summit Gallery, Glendale, $15597), (Vista Store, Tacoma, $9200), (Heritage Zone, St. Louis, $9100), (Apex Plaza, Boston, $5110), (Elite Depot, Mesa, $4469), (Elite Mart, Lubbock, $4300), (Diamond Place, Santa Ana, $3270), (Royal Warehouse, Glendale, $2920), (Crown Zone, Providence, $2598), (Cornerstone Center, Raleigh, $2595)
2022-06, (Vista Direct, Oklahoma City, $16296), (Beacon Hub, Garland, $14200), (Atlantic Market, Oklahoma City, $9417), (Elite Depot, Mesa, $9134), (United Zone, Henderson, $8270), (American Mart, Kansas City, $8050), (Vista Exchange, Arlington, $7000), (Elite World, Charlotte, $4999), (Royal Mart, Madison, $4496), (Sterling Plaza, Santa Ana, $4048)
2022-07, (Vista Direct, Oklahoma City, $9790), (Apex Hub, Lincoln, $4880), (Value Mart, San Bernardino, $4590), (Heritage Zone, St. Louis, $2250), (Crown Express, Arlington, $1486), (Elite Hub, Louisville, $1250), (Royal Direct, Gilbert, $1080), (Pacific Center, Omaha, $800), (National World, Seattle, $350)
2022-08, (National World, Seattle, $6268), (Beacon Hub, Garland, $3522), (Elite Express, Denver, $3400), (Super Plaza, Milwaukee, $3035), (American Mart, Kansas City, $2350), (Royal Mart, Madison, $1386), (Super Hub, Minneapolis, $1300), (Royal Direct, Gilbert, $1120), (United Depot, Buffalo, $100)
2022-09, (Vista Store, Tacoma, $23200), (Cornerstone Mart, Fort Wayne, $19150), (Heritage World, San Luis Obispo, $14190), (Sterling Plaza, Santa Ana, $12737), (Beacon Source, Cincinnati, $9726), (Pacific Center, Omaha, $9579), (Super Hub, Minneapolis, $8950), (Beacon Zone, San Bernardino, $7390), (Atlantic Mart, San Antonio, $6545), (Premier Place, Los Angeles, $6243)
2022-10, (Elite Shop, Durham, $10194), (City Place, Pittsburgh, $5350), (Cornerstone Mart, Scottsdale, $5340), (Apex Zone, Omaha, $4212), (American Mart, Kansas City, $3880), (Cornerstone Shop, Reno, $3560), (Atlantic Mart, San Antonio, $3320), (Best Mart, Long Beach, $3110), (Diamond Plaza, Chicago, $1940), (Best Gallery, Little Rock, $1850)
2022-11, (Apex Hub, Lincoln, $30490), (Heritage World, San Luis Obispo, $6580), (Choice Center, Glendale, $4840), (Royal Buy, Long Beach, $4559), (Cornerstone Mart, Fort Wayne, $3600), (Super Zone, Glendale, $1960), (Crown Express, Arlington, $1850), (Elite Shop, Durham, $1800), (Heritage Zone, St. Louis, $900), (Capital Shop, Kansas City, $400)
2022-12, (Royal Source, Santa Ana, $8060), (Royal Buy, Long Beach, $4966), (Atlantic Hub, Tucson, $4124), (Diamond Place, Santa Ana, $3290), (Cornerstone Center, Raleigh, $2800), (National Exchange, Yonkers, $2650), (Royal Store, Buffalo, $2600), (Crown Express, Arlington, $2070), (Vista Exchange, Arlington, $1956), (Pacific Buy, Seattle, $1300)
2023-01, (Beacon Depot, Fremont, $15993), (Pacific Center, Omaha, $14803), (American Source, San Diego, $13537), (Royal Direct, Gilbert, $12590), (Elite Depot, Mesa, $10987), (Summit Gallery, Pittsburgh, $10195), (Super Plaza, Milwaukee, $8160), (Beacon Zone, San Bernardino, $4820), (United Hub, Milwaukee, $1400), (Apex Zone, Omaha, $860)
2023-02, (United Depot, Buffalo, $24939), (Pacific Center, Omaha, $6154), (Vista World, Mesa, $4050), (Best Zone, Glendale, $3890), (Heritage World, San Luis Obispo, $3880), (Royal Store, Buffalo, $3517), (Beacon Hub, Garland, $2950), (Vista World, Fontana, $2559), (Royal Buy, Long Beach, $2092), (American Mart, Kansas City, $1410)
2023-03, (Cornerstone Shop, Reno, $14299), (Choice Gallery, Dallas, $12500), (Crown Express, Arlington, $9500), (Heritage Express, Portland, $8080), (Cornerstone Mart, Fort Wayne, $6650), (Elite Mart, Lubbock, $3175), (Sterling Market, Charlotte, $3160), (Pacific Center, Omaha, $2900), (Summit Gallery, Pittsburgh, $2061), (Apex Zone, Omaha, $1980)
2023-04, (Liberty Warehouse, Mesa, $13600), (Sterling Market, Charlotte, $7760), (Apex Plaza, Scottsdale, $7020), (Royal Buy, Long Beach, $6795), (Super Plaza, Milwaukee, $6100), (Heritage World, San Luis Obispo, $4443), (Central Depot, Gilbert, $3900), (Capital Market, Seattle, $2500), (Diamond Express, Lubbock, $2095), (Heritage Express, Portland, $2050)
2023-05, (City Hub, Los Angeles, $9793), (Heritage World, San Luis Obispo, $5600), (Vista World, Mesa, $5000), (Diamond Place, Santa Ana, $3770), (Vista Mart, Portland, $3020), (Sterling Market, Charlotte, $3000), (Pacific Center, Omaha, $2820), (Choice Gallery, Dallas, $2500), (Beacon Warehouse, New York, $2450), (Atlantic Market, Oklahoma City, $2320)
2023-06, (Heritage World, San Luis Obispo, $24700), (Vista World, Fontana, $5600), (Diamond Shop, Seattle, $5400), (Vista Direct, Oklahoma City, $5400), (Summit Gallery, Glendale, $4200), (Cornerstone Direct, Anchorage, $4150), (Best Mart, Long Beach, $2610), (Beacon Hub, Garland, $2305), (Cornerstone Mart, Fort Wayne, $1120), (Crown Express, Arlington, $1000)
2023-07, (Royal Buy, Long Beach, $11998), (United Gallery, Yonkers, $8640), (Pacific Warehouse, Glendale, $7100), (Royal Mart, Madison, $2680), (Metro Store, El Paso, $2250), (Royal Warehouse, Glendale, $2220), (Elite Hub, Louisville, $500)
2023-08, (Cornerstone Direct, Anchorage, $18439), (Royal Source, Santa Ana, $11750), (National World, Seattle, $11700), (United Gallery, Yonkers, $11529), (Cornerstone Place, Durham, $9560), (United Zone, Henderson, $6445), (Premier Place, Los Angeles, $6070), (Liberty Source, Gilbert, $5830), (Pacific Warehouse, Glendale, $4797), (Capital Market, Seattle, $3600)
2023-09, (Diamond Shop, Seattle, $21550), (Vista World, Boston, $14693), (Liberty Source, Gilbert, $8910), (Vista Mart, Portland, $8250), (Royal Mart, Madison, $7290), (Super Hub, Minneapolis, $6809), (Apex Hub, Lincoln, $6094), (United Gallery, Yonkers, $4120), (Vista World, Fontana, $3600), (Heritage Zone, St. Louis, $3546)
2023-10, (Metro Store, El Paso, $18160), (Capital Shop, Kansas City, $9991), (Sterling Shop, Rochester, $6400), (Pacific Warehouse, Glendale, $6150), (Value Gallery, Lincoln, $5800), (Crown Express, Arlington, $4990), (City Place, Pittsburgh, $2920), (Super Express, Houston, $2537), (Cornerstone Shop, Reno, $1830), (Choice Center, Glendale, $1500)
2023-11, (Sterling Market, Charlotte, $8199), (Diamond Express, Lubbock, $7570), (Keystone Place, Birmingham, $5513), (Heritage World, San Luis Obispo, $4740), (Vista Exchange, Arlington, $4130), (Elite Express, Denver, $3620), (Value Mart, San Bernardino, $3240), (Capital Market, Providence, $2793), (Vista World, Fontana, $1406), (Beacon Source, Cincinnati, $1388)
2023-12, (Liberty Source, Mesa, $22920), (Super Hub, Minneapolis, $19990), (Liberty Warehouse, Mesa, $10099), (Crown Zone, Providence, $7780), (United Gallery, Yonkers, $6040), (Cornerstone Direct, Anchorage, $5900), (Premier Place, Los Angeles, $5614), (Beacon Zone, San Bernardino, $5085), (Central Depot, Gilbert, $3895), (Capital Outlet, Santa Ana, $3700)
2024-01, (Vista Store, Tacoma, $25268), (Crown Zone, Lexington, $18700), (Heritage Express, Portland, $13845), (Pacific Buy, Seattle, $10849), (Capital Market, Providence, $6991), (United Place, Baton Rouge, $5600), (Diamond World, Norfolk, $4658), (United Depot, Buffalo, $4080), (Liberty Center, Memphis, $3000), (Royal Shop, Plano, $2300)
2024-02, (Vista Store, Tacoma, $19990), (Cornerstone Direct, Anchorage, $7620), (Pacific Center, Omaha, $6200), (Elite Mart, Lubbock, $5877), (Liberty Warehouse, Jacksonville, $5800), (Vista Exchange, Arlington, $5548), (Liberty Source, Mesa, $4450), (Beacon Shop, Arlington, $3486), (Sterling Plaza, Santa Ana, $2800), (Elite Shop, Durham, $2720)
2024-03, (Heritage Zone, St. Louis, $10825), (Cornerstone Mart, Scottsdale, $9499), (Apex Zone, Omaha, $6321), (Vista Mart, Portland, $4293), (Crown Express, Arlington, $3878), (Elite Mart, Lubbock, $3830), (Elite World, Charlotte, $2915), (Diamond Shop, Seattle, $1770), (Liberty Source, Gilbert, $1280), (Apex Plaza, Boston, $1050)
2024-04, (Beacon Zone, San Bernardino, $19050), (Super Express, Houston, $11800), (Beacon Shop, Arlington, $9130), (Elite Express, Denver, $8085), (Apex Hub, Lincoln, $7200), (Elite Shop, Durham, $6630), (Atlantic Mart, San Antonio, $3270), (Vista Exchange, Arlington, $3126), (Keystone Place, Birmingham, $2950), (Elite Mart, Lubbock, $2920)
2024-05, (Premier Place, Los Angeles, $14180), (Pacific Center, Omaha, $13456), (Sterling Market, Charlotte, $11720), (Heritage Express, Portland, $7980), (Crown Express, Arlington, $5000), (Heritage Zone, St. Louis, $4000), (Capital Outlet, Santa Ana, $3691), (Apex Plaza, Boston, $3500), (American Source, San Diego, $3430), (American Mart, Kansas City, $2820)
2024-06, (Royal Source, Santa Ana, $8200), (Vista World, Mesa, $7800), (Liberty Warehouse, Mesa, $6567), (Super Express, San Luis Obispo, $4550), (City Direct, Tampa, $4050), (Liberty Source, Mesa, $3239), (Premier Place, Los Angeles, $2920), (Vista World, Fontana, $2578), (Central Depot, Gilbert, $2250), (United Place, Baton Rouge, $1940)
2024-07, (United Zone, Henderson, $22389), (Royal Warehouse, Glendale, $12434), (Liberty Warehouse, Jacksonville, $10999), (City Hub, Los Angeles, $7315), (Cornerstone Place, Durham, $5900), (Cornerstone Direct, Anchorage, $5085), (Summit Gallery, Pittsburgh, $4694), (Apex Store, Baton Rouge, $4110), (Liberty Source, Gilbert, $3642), (Capital Outlet, Santa Ana, $3500)
2024-08, (Sterling Plaza, Santa Ana, $18986), (United Depot, Buffalo, $18612), (Cornerstone Direct, Anchorage, $17863), (Heritage Zone, St. Louis, $8580), (Best Zone, Glendale, $7600), (Pacific Buy, Seattle, $7000), (Apex Plaza, Scottsdale, $6250), (Pacific Center, Omaha, $3244), (Apex Store, Baton Rouge, $2820), (Super Express, Birmingham, $1810)
2024-09, (Atlantic Mart, San Antonio, $8790), (Metro Mart, New York, $8463), (National Exchange, Yonkers, $8200), (Central Depot, Gilbert, $4493), (Elite World, Charlotte, $4010), (Premier Place, Los Angeles, $2570), (Best Gallery, Little Rock, $2075), (Super Hub, Minneapolis, $2000), (Diamond Place, Santa Ana, $1800), (Capital Outlet, Santa Ana, $1640)
2024-10, (Apex Plaza, Boston, $23950), (Capital Market, Seattle, $19251), (United Gallery, Yonkers, $18242), (Pacific Buy, Seattle, $7200), (Elite Depot, Mesa, $5000), (Vista Store, Tacoma, $4712), (Apex Zone, Omaha, $3990), (Super Express, Birmingham, $3670), (Apex Plaza, Scottsdale, $3300), (Liberty Warehouse, Mesa, $3130)
2024-11, (Royal Mart, Madison, $16570), (Atlantic Mart, San Antonio, $13164), (Elite Mart, Lubbock, $11200), (Keystone Place, Birmingham, $5995), (Cornerstone Shop, Reno, $4800), (Cornerstone Place, Durham, $3500), (United Hub, Milwaukee, $3227), (Metro Store, El Paso, $1386), (Cornerstone Mart, Scottsdale, $1372)
2024-12, (Capital Outlet, Santa Ana, $13160), (Beacon Hub, Garland, $12694), (Pacific Warehouse, Glendale, $7900), (Keystone Place, Birmingham, $6300), (Cornerstone Shop, Reno, $6102), (Royal Store, Buffalo, $2700), (Super Express, Houston, $1520), (Vista World, Boston, $1520), (United Depot, Buffalo, $1497), (Vista Exchange, Arlington, $1494)
